Module  ExpectedPeak    MeasuredPeak    oldFactor       Ratio           Sigma           Chi2/ndf        
W828    2104.47         2103.79         0.119087        1.00032         50.4736         0.684558        
W829    2104.73         2099.99         0.161211        1.00226         48.031          0.95368         
W830    2104.94         2104.73         0.145459        1.0001          58.7746         1.71989         
W831    2105.1          2100.17         0.123714        1.00235         56.8709         2.23238         
W832    2105.2          2104.01         0.136214        1.00057         50.9184         1.09046         
W833    2105.26         2105.74         0.121729        0.999773        48.0051         1.20162         
W834    2105.26         2104.19         0.140749        1.00051         49.7711         2.09281         
W835    2105.2          2102.58         0.115104        1.00125         50.5998         2.26952         
W836    2105.1          2108.72         0.123596        0.998282        51.82           1.70609         
W837    2104.94         2111.83         0.127655        0.996738        42.2576         1.98894         
W838    2104.73         2105.72         0.136527        0.99953         50.3103         0.93194         
W839    2104.47         2112.9          0.114891        0.99601         38.7873         2.87031         
W840    2104.15         2105.32         0.122841        0.999445        50.8277         0.815185        
W841    2103.78         2104.01         0.127505        0.999893        43.7801         2.64574         
W842    2103.36         2121            0.125329        0.991685        24.1134         0.917102        
W843    2102.89         2103.07         0.116104        0.999917        60.0629         2.83172         
W844    2102.37         2117.28         0.128242        0.992955        29.2256         1.10749         
W845    2101.79         2092.56         0.116582        1.00441         50.0278         0.165049        
W846    2101.16         2094.51         0.107259        1.00318         36.9207         2.82007         
W847    2100.48         2115.86         0.124465        0.992734        25.7059         1.07031         
W848    2099.75         2090.56         0.109828        1.0044          37.5533         0.60703         
W849    2098.97         2107.04         0.114179        0.996168        43.9087         2.66511         
W850    2098.14         2107.33         0.119827        0.995637        39.925          1.22899         
W851    2097.72         1997.42         0.135052        1.05021         41.9093         3.01587         
W852    2098.55         2101.9          0.133809        0.998406        41.0579         1.948           
W853    2099.33         2119.46         0.11766         0.990505        17.7281         0.932959        
W854    2100.07         2094.48         0.105222        1.00266         44.7045         1.05814         
W855    2100.75         2095.78         0.114658        1.00237         46.0565         5.63988         
W856    2101.37         2106.89         0.115728        0.997381        41.2159         3.18715         
W857    2101.95         2095.77         0.114264        1.00295         56.0818         0.880561        
W858    2102.47         2107.31         0.11491         0.997705        50.4322         0.352901        
W859    2102.95         2111.68         0.148056        0.995865        47.1448         2.11837         
W860    2103.37         2104.64         0.115003        0.999395        45.6892         0.54578         
W861    2103.73         2109.76         0.139476        0.997142        52.8596         0.809242        
W862    2104.05         2111.74         0.122651        0.996357        47.0788         1.37751         
W863    2104.31         2100.53         0.147375        1.0018          50.4325         0.79251         
W864    2104.52         2106.24         0.154211        0.999184        50.6921         1.04424         
W865    2104.68         2112.01         0.127915        0.996528        52.0707         0.684666        
W866    2104.78         2104.77         0.12702         1               51.2031         0.164176        
W867    2104.84         2103.09         0.13047         1.00083         53.265          1.02209         
W868    2104.84         2103.42         0.119008        1.00067         55.1696         1.01731         
W869    2104.78         2107.59         0.143855        0.998669        54.5868         1.18151         
W870    2104.68         2102.64         0.136361        1.00097         47.9298         1.6531          
W871    2104.52         2100.93         0.13584         1.00171         61.3795         1.37875         
W872    2104.31         2103.25         0.133631        1.00051         56.1101         2.02514         
W873    2104.05         2103.6          0.132318        1.00021         53.0881         1.17178         
W874    2103.73         2100.87         0.123505        1.00136         42.7668         1.72647         
W875    2103.37         2101.81         0.1195          1.00074         53.6401         0.547195        
W876    2102.95         2096.94         0.114854        1.00287         51.3752         0.0801762       
W877    2102.47         2101.53         0.128595        1.00045         55.3071         1.76521         
W878    2101.95         2087.74         0.125423        1.00681         43.4663         4.97225         
W879    2101.37         2103.16         0.133153        0.999148        48.9094         0.640407        
W880    2100.75         2103.08         0.125632        0.99889         36.3927         0.508752        
W881    2100.07         2091.21         0.120582        1.00423         40.8766         2.50465         
W882    2099.33         2104.42         0.134735        0.997585        45.4638         1.12091         
W883    2098.55         2094.2          0.127746        1.00208         49.1842         2.75816         
W884    2097.72         2077.63         0.134873        1.00967         34.4083         3.97861         
W885    2097.25         2199.19         0.129895        0.953647        66.145          2.31656         
W886    2098.09         2090            0.112767        1.00387         39.834          2.83879         
W887    2098.87         2043.26         0.113616        1.02721         70.8181         0.740185        
W888    2099.6          2085.62         0.111574        1.0067          36.6287         0.505052        
W889    2100.28         2094.21         0.120129        1.0029          73.8769         1.23805         
W890    2100.9          2096.46         0.128739        1.00212         73.1102         4.59039         
W891    2101.48         2095.13         0.116732        1.00303         63.5078         1.85107         
W892    2102            2104.31         0.117005        0.998905        41.9311         0.0967004       
W893    2102.47         2102.21         0.143351        1.00012         33.5749         0.565046        
W894    2102.89         2096.95         0.139608        1.00284         59.2642         2.36034         
W895    2103.26         2106.98         0.139139        0.998237        46.052          2.4092          
W896    2103.58         2100.84         0.148701        1.0013          50.3058         1.87575         
W897    2103.84         2098.21         0.156541        1.00268         48.7789         0.806239        
W898    2104.05         2104.5          0.153651        0.999786        41.1906         0.57598         
W899    2104.21         2107.08         0.12708         0.998639        53.6544         1.96363         
W900    2104.31         2100.13         0.132658        1.00199         59.0282         0.89998         
W901    2104.36         2113.08         0.136163        0.995873        46.8348         0.893492        
W902    2104.36         2102.64         0.130466        1.00082         49.6306         0.732516        
W903    2104.31         2112.76         0.141075        0.996001        44.0208         0.53365         
W904    2104.21         2105            0.141478        0.999622        40.6966         1.02909         
W905    2104.05         2104.46         0.127633        0.999805        50.6414         0.129603        
W906    2103.84         2099.81         0.127846        1.00192         43.8989         2.71033         
W907    2103.58         2100.6          0.129537        1.00142         49.4215         3.05236         
W908    2103.26         2108.42         0.140711        0.997552        52.9229         4.03843         
W909    2102.89         2096.78         0.119455        1.00292         47.7707         0.540468        
W910    2102.47         2100.88         0.128326        1.00076         59.6559         1.95698         
W911    2102            2107.78         0.121742        0.997261        33.3991         2.08691         
W912    2101.48         2112.18         0.124166        0.994936        30.6653         0.176516        
W913    2100.9          2095.57         0.126206        1.00254         54.3674         2.18479         
W914    2100.28         2105.76         0.111201        0.997397        32.6387         2.79219         
W915    2099.6          2110.01         0.112756        0.995063        20.2668         4.74414         
W916    2098.87         2099.92         0.120741        0.999498        53.7837         0.793024        
W917    2098.09         2111.43         0.115677        0.99368         28.1511         4.43297         
W918    2097.25         2128.93         0.13274         0.985118        31.7742         3.03491         
W919            2096.73         1642.67         1.27642         584.043         1               
W920    2097.57         2062            0.114554        1.01725         15.4718         0.576317        
W921    2098.35         3011.24         0.0638405       0.696837        3.44658         4.57523e-06     
W922    2099.08         2130.4          0.124305        0.985299        74.6105         3.94218         
W923    2099.75         2123.06         0.109808        0.989022        16.3426         0.847694        
W924    2100.38         2102.76         0.121852        0.998871        34.455          0.841245        
W925    2100.96         2105.8          0.121323        0.9977          42.5847         0.0197122       
W926    2101.48         2100.34         0.120065        1.00054         56.1088         0.179491        
W927    2101.95         2096.73         0.132151        1.00249         25.9095         0.489519        
W928    2102.37         2100.89         0.142946        1.00071         39.4674         1.70033         
W929    2102.74         2104.82         0.142793        0.999008        48.2562         1.02766         
W930    2103.05         2101.66         0.139547        1.00066         55.2158         1.22945         
W931    2103.31         2102.48         0.144053        1.0004          39.8009         2.4064          
W932    2103.52         2102.82         0.14544         1.00034         40.5282         2.21721         
W933    2103.68         2106.39         0.122586        0.998715        54.2339         3.93399         
W934    2103.79         2102.8          0.124684        1.00047         57.5186         1.28196         
W935    2103.84         2099.4          0.114378        1.00211         43.184          0.642989        
W936    2103.84         2111.67         0.126116        0.99629         43.4727         1.26006         
W937    2103.79         2097.94         0.126322        1.00279         57.9835         4.0132          
W938    2103.68         2118.55         0.165153        0.992983        48.1062         1.05017         
W939    2103.52         2097.95         0.123445        1.00266         50.1248         3.11699         
W940    2103.31         2099.32         0.134944        1.0019          49.1793         0.716862        
W941    2103.05         2103.4          0.11493         0.999837        40.6426         0.176815        
W942    2102.74         2112.94         0.126751        0.99517         51.3988         0.92711         
W943    2102.37         2101.18         0.125582        1.00057         51.694          0.0199678       
W944    2101.95         2109.7          0.107255        0.996329        32.518          0.571487        
W945    2101.48         2098.73         0.111922        1.00131         43.8077         1.68991         
W946    2100.96         2095.9          0.111823        1.00241         39.3576         0.198964        
W947    2100.38         2093.6          0.115874        1.00324         41.4055         2.25191         
W948    2099.75         2108.67         0.116202        0.995773        41.1868         1.55663         
W949    2099.08         2089.32         0.113575        1.00467         40.9344         0.362682        
W950    2098.35         2065.58         0.109396        1.01586         44.673          5.00517         
W951    2097.57         2111.28         0.0968729       0.993506        27.8936         2.75723         
W952    2096.73         2259.33         0.128033        0.928032        33.5729         1.47673         
W953    2096.16         2150.01         0.126239        0.974955        33.4603         2.77385         
W954    2096.99         2110.01         0.110544        0.993831        116.853         1.20001         
W955    2097.78         2052.9          0.102218        1.02186         38.4565         1.42631         
W956    2098.5          2083.85         0.105081        1.00703         23.7014         4.20306         
W957    2099.18         2120.61         0.115892        0.989893        28.3312         1.11171         
W958    2099.81         2104.27         0.116288        0.997879        30.0867         0.0140726       
W959    2100.38         2114.27         0.113508        0.99343         34.362          0.343819        
W960    2100.91         2114.57         0.109485        0.993538        23.3669         0.889158        
W961    2101.38         2097            0.110298        1.00209         43.9957         2.28545         
W962    2101.8          2131.9          0.115387        0.985877        23.0471         1.65731         
W963    2102.16         2097.96         0.110196        1.002           47.8373         1.58683         
W964    2102.48         2104.16         0.113484        0.999199        36.6824         1.332           
W965    2102.74         2098.37         0.114004        1.00208         64.7653         0.162024        
W966    2102.95         2104.81         0.119273        0.999118        32.983          0.708019        
W967    2103.11         2096.49         0.118933        1.00316         47.093          2.08218         
W968    2103.21         2093.54         0.116067        1.00462         51.7863         4.74028         
W969    2103.26         2095.48         0.100748        1.00371         53.2252         2.7283          
W970    2103.26         2104.13         0.122673        0.999588        46.6115         1.39004         
W971    2103.21         2104.41         0.120311        0.999428        52.6307         1.38532         
W972    2103.11         2095.95         0.110177        1.00342         54.1742         1.38185         
W973    2102.95         2105.88         0.126553        0.99861         51.8497         0.549601        
W974    2102.74         2101.77         0.114608        1.00046         46.3881         3.34016         
W975    2102.48         2099.56         0.108647        1.00139         53.0272         0.381313        
W976    2102.16         2101.25         0.11484         1.00044         51.5176         2.6478          
W977    2101.8          2096.11         0.119146        1.00271         37.5703         1.16471         
W978    2101.38         2117.41         0.120179        0.992428        24.8439         0.37769         
W979    2100.91         2093.12         0.101801        1.00372         39.8419         1.19429         
W980    2100.38         2103.23         0.119122        0.998648        40.5327         1.18013         
W981    2099.81         2110.56         0.119934        0.994904        25.2022         0.655904        
W982    2099.18         2096.72         0.11827         1.00117         39.3617         0.453985        
W983    2098.5          2088.66         0.116054        1.00471         48.9349         1.69742         
W984    2097.78         2094.34         0.12603         1.00164         33.9631         4.41661         
W985    2096.99         2115            0.112165        0.991486        44.6155         7.80439         
W986    2096.16         2244.83         0.140154        0.933773        37.7225         2.59548         
W987    2095.54         2231.68         0.114209        0.938998        18.0794         0.382881        
W988    2096.37         2077.72         0.106707        1.00898         51.7661         1.98814         
W989    2097.15         2100.8          0.109367        0.998262        41.6012         0.304971        
W990    2097.88         2094.65         0.109783        1.00154         55.5526         1.00292         
W991    2098.56         2096.42         0.108954        1.00102         32.7134         2.69722         
W992    2099.18         2100.17         0.115225        0.999529        34.5521         0.282051        
W993    2099.76         2098.98         0.1108          1.00037         59.4619         1.12604         
W994    2100.28         2101.79         0.11235         0.999283        37.728          1.24297         
W995    2100.75         2085.5          0.109642        1.00731         43.0395         0.885814        
W996    2101.17         2102.46         0.121652        0.999384        38.2999         1.88304         
W997    2101.53         2090.51         0.10195         1.00527         77.7999         2.4209          
W998    2101.85         2102.96         0.11153         0.999469        32.2325         1.37103         
W999    2102.11         2096.62         0.116188        1.00262         56.6683         1.84622         
W1000   2102.32         2108.68         0.120077        0.996985        30.9945         1.67428         
W1001   2102.48         2102.96         0.121592        0.99977         42.5034         1.04098         
W1002   2102.58         2105.63         0.117207        0.998553        47.7312         0.0503493       
W1003   2102.63         2104.39         0.123602        0.999167        67.1707         1.05636         
W1004   2102.63         2099.05         0.119186        1.00171         47.5642         5.94552         
W1005   2102.58         2096.13         0.114527        1.00308         76.6877         2.95385         
W1006   2102.48         2101.18         0.11028         1.00062         44.5505         1.55167         
W1007   2102.32         2097.39         0.118108        1.00235         48.7317         1.44802         
W1008   2102.11         2105.05         0.125269        0.998604        50.7749         0.821501        
W1009   2101.85         2122.42         0.115727        0.990306        21.3221         1.7491          
W1010   2101.53         2102.11         0.108854        0.999728        40.9641         1.39438         
W1011   2101.17         2104.2          0.132878        0.99856         32.202          0.830237        
W1012   2100.75         2118.68         0.104841        0.991536        25.7756         0.468973        
W1013   2100.28         2094            0.09991         1.003           44.0917         1.23934         
W1014   2099.76         2093.44         0.112584        1.00302         50.1973         1.24366         
W1015   2099.18         2096.31         0.109088        1.00137         55.7613         0.318015        
W1016   2098.56         2090.88         0.108199        1.00367         62.9426         1.00388         
W1017   2097.88         2097.23         0.108264        1.00031         45.1827         2.82047         
W1018   2097.15         2910.07         0.109305        0.720653        3.81512         3.59024e-06     
W1019           2096.37         1262            1.66115         192.083         1               
W1020           2095.54         2280.63         0.918842        104.352         0.385223        
W1021   2094.87         2189.99         0.114779        0.956566        17.3316         1.54306         
W1022   2095.7          2133.51         0.112812        0.982276        38.9449         0.348168        
W1023   2096.48         2098.22         0.110482        0.999169        53.5195         0.22845         
W1024   2097.21         2088.89         0.109928        1.00398         63.2478         1.84633         
W1025   2097.88         2097.54         0.116607        1.00016         87.9114         0.17911         
W1026   2098.51         2096.31         0.115331        1.00105         30.1296         0.558008        
W1027   2099.08         2099.25         0.116807        0.999919        32.458          1.88417         
W1028   2099.6          2086.04         0.11422         1.0065          48.9472         1.34956         
W1029   2100.07         2107.25         0.108925        0.996592        14.4142         0.539462        
W1030   2100.49         2097.84         0.113109        1.00126         47.1738         1.89721         
W1031   2100.86         2099.34         0.1102          1.00072         34.8111         1.19158         
W1032   2101.17         2102.29         0.115798        0.999468        55.4674         2.05035         
W1033   2101.43         2099.45         0.122195        1.00095         46.2653         0.705241        
W1034   2101.64         2102.69         0.115402        0.999501        48.1656         1.06457         
W1035   2101.8          2098.53         0.10988         1.00156         66.6609         0.261686        
W1036   2101.9          2091.64         0.10469         1.0049          50.3547         0.153371        
W1037   2101.95         2106.48         0.115874        0.99785         49.1381         1.1587          
W1038   2101.95         2100.62         0.113979        1.00063         39.678          0.608707        
W1039   2101.9          2094.23         0.118605        1.00366         55.956          1.42165         
W1040   2101.8          2103.02         0.118355        0.99942         44.7589         0.979388        
W1041   2101.64         2110.62         0.133592        0.995746        48.5192         0.523678        
W1042   2101.43         2099.11         0.114353        1.00111         77.0059         2.46014         
W1043   2101.17         2100.44         0.106134        1.00035         54.1609         1.74635         
W1044   2100.86         2099.01         0.116234        1.00088         61.4003         3.54496         
W1045   2100.49         2097.86         0.107286        1.00125         44.075          0.989117        
W1046   2100.07         2093.34         0.111686        1.00322         44.0806         0.833329        
W1047   2099.6          2101.34         0.131525        0.999174        37.6233         0.928857        
W1048   2099.08         2139.26         0.131353        0.981217        32.2652         1.54517         
W1049   2098.51         2072.91         0.115044        1.01235         62.2073         1.36383         
W1050   2097.88         2089.62         0.110796        1.00395         47.6098         1.51325         
W1051   2097.21         2082.21         0.107833        1.0072          59.8542         2.67098         
W1052   2096.48         2081.16         0.108701        1.00736         43.7157         7.03464         
W1053   2095.7          2087.64         0.119776        1.00386         21.4213         0.137991        
W1054   2094.87         2141.08         0.128845        0.978419        28.807          3.27441         
W1055   2094.15         3130.13         0.114827        0.669029        1.07738         3.53757e-07     
W1056   2094.98         2093.95         0.119621        1.00049         20.4302         0.677227        
W1057   2095.75         2111.4          0.108195        0.992587        36.3201         0.99798         
W1058   2096.48         2110.36         0.116932        0.993423        40.4263         4.29685         
W1059   2097.15         2090            0.111171        1.00342         38.5106         0.736396        
W1060   2097.78         2046.16         0.0999115       1.02523         78.3593         0.420475        
W1061   2098.35         2086.74         0.119756        1.00556         46.9307         1.20101         
W1062   2098.87         2075.39         0.115086        1.01131         35.3815         1.85686         
W1063   2099.34         2087.72         0.11538         1.00557         58.7572         2.05375         
W1064   2099.76         2092.96         0.113327        1.00325         39.3094         0.104395        
W1065   2100.13         2072.7          0.11332         1.01323         60.1307         0.701247        
W1066   2100.44         2088.89         0.115062        1.00553         50.9774         4.53893         
W1067   2100.7          2098.37         0.109841        1.00111         34.4048         2.02407         
W1068   2100.91         2096.73         0.120983        1.00199         45.8555         0.758825        
W1069   2101.07         2097.6          0.105969        1.00165         30.5153         0.302325        
W1070   2101.17         2097.38         0.108473        1.00181         49.7027         2.82585         
W1071   2101.22         2100.19         0.119795        1.00049         40.4318         0.0834771       
W1072   2101.22         2096.4          0.118272        1.0023          47.104          2.57271         
W1073   2101.17         2092.68         0.12057         1.00406         55.3324         3.00949         
W1074   2101.07         2100.11         0.107386        1.00045         41.86           1.88417         
W1075   2100.91         2081.04         0.120146        1.00955         45.6021         3.29382         
W1076   2100.7          2092.4          0.113283        1.00397         47.215          0.887205        
W1077   2100.44         2107.1          0.131412        0.996839        26.1489         3.35392         
W1078   2100.13         2106.16         0.11084         0.997136        45.0457         1.17135         
W1079   2099.76         2098.84         0.120189        1.00044         73.971          2.35313         
W1080   2099.34         2093.85         0.11275         1.00262         31.0609         0.979914        
W1081   2098.87         2094.92         0.121858        1.00189         44.514          3.34895         
W1082   2098.35         2121.87         0.11735         0.988915        16.1712         0.560911        
W1083   2097.78         2121.49         0.116876        0.988825        18.6532         2.07256         
W1084   2097.15         2110            0.117095        0.993912        38.511          0.946002        
W1085   2096.48         3902.19         0.117774        0.537257        199.825         2.05596         
W1086   2095.75         2132.08         0.122696        0.982962        42.0325         1.45621         
W1087   2094.98         2097.18         0.121327        0.998949        37.9429         0.673441        
W1088   2094.15         2116.39         0.123119        0.989489        8.98758         0.12457         
W1089   2093.37         2180            0.136704        0.960262        5.86876         2.18332e-05     
W1090   2094.2          9622.75         0.129869        0.5             199.728         1.89714         
W1091   2094.98         1515.09         0.067337        1.38274         39.782          3.58191         
W1092   2095.7          2137.4          0.15728         0.980492        19.0943         1.60006         
W1093   2096.38         2113.33         0.147981        0.991977        32.3326         1.83546         
W1094   2097            2119.89         0.15891         0.989201        19.1305         0.763064        
W1095   2097.57         2088.13         0.15501         1.00452         43.823          1.27419         
W1096   2098.09         2091.2          0.153689        1.0033          24.7544         2.11191         
W1097   2098.56         2096.99         0.124943        1.00075         30.7929         0.329647        
W1098   2098.98         2090.6          0.106183        1.00401         56.3009         0.715492        
W1099   2099.34         2089.1          0.118023        1.0049          32.0187         1.63353         
W1100   2099.66         723067          0.109881        0.5             200             2.0468          
W1101   2099.92         2089.32         0.115408        1.00507         48.1556         5.42013         
W1102   2100.13         2101.53         0.114461        0.999334        44.2556         0.962073        
W1103   2100.28         2091.07         0.115183        1.00441         61.0885         0.0770832       
W1104   2100.39         2105.48         0.11426         0.997583        27.8743         0.947043        
W1105   2100.44         2087.93         0.116135        1.00599         43.6599         0.729905        
W1106   2100.44         2098            0.126578        1.00116         46.5393         0.683592        
W1107   2100.39         2114.83         0.114683        0.99317         27.6835         0.97218         
W1108   2100.28         2134.94         0.132032        0.983766        30.584          0.696314        
W1109   2100.13         2091.37         0.116325        1.00419         42.8412         1.23929         
W1110   2099.92         2105.96         0.122184        0.997133        38.2798         1.64129         
W1111   2099.66         2100.23         0.115498        0.999729        56.4191         0.344174        
W1112   2099.34         2093.04         0.109465        1.00301         47.8581         0.566567        
W1113   2098.98         2075.58         0.113038        1.01127         48.4157         3.20791         
W1114   2098.56         2114.9          0.122515        0.992274        23.9586         3.25937         
W1115   2098.09         2095.08         0.11016         1.00144         50.1537         3.02431         
W1116   2097.57         2087.89         0.109763        1.00464         44.9068         1.06548         
W1117   2097            2087.3          0.113985        1.00465         39.1734         0.65604         
W1118   2096.38         2118.88         0.104409        0.98938         42.7716         0.624352        
W1119   2095.7          2128.86         0.128741        0.984427        49.071          1.14375         
W1120   2094.98         1845.44         0.0806448       1.13522         35.1319         0.495459        
W1121   2094.2          2136.98         0.105403        0.979981        32.9063         3.35499         
W1122   2093.37         2222.98         0.128107        0.941698        25.6732         1.60545         
W1125   2094.15         1910.72         0.128401        1.096           1.00403         6.34743e-07     
W1126   2094.87         2070.02         0.156366        1.01201         33.4596         2.77385         
W1127   2095.55         2172.28         0.174182        0.964675        3.71843         3.06886e-05     
W1128   2096.17         1881.34         0.12538         1.11419         35.0259         2.12964         
W1129   2096.74         1976.17         0.145371        1.06101         41.4338         0.910542        
W1130   2097.26         2091.16         0.149292        1.00292         42.5354         1.55532         
W1131   2097.73         2096.05         0.140105        1.0008          30.2723         3.57471         
W1132   2098.15         2111.89         0.134982        0.993492        49.6785         1.07637         
W1133   2098.51         2091.34         0.133454        1.00343         46.7074         2.58341         
W1134   2098.82         2104.07         0.116264        0.997509        42.5966         1.72709         
W1135   2099.08         2261.8          0.11839         0.928059        199.969         7.95131         
W1136   2099.29         2098.05         0.129882        1.00059         33.5724         0.710564        
W1137   2099.45         2090.8          0.115995        1.00414         33.4824         0.250296        
W1138   2099.55         2109.9          0.134584        0.995097        38.033          7.84898         
W1139   2099.61         2111.8          0.129567        0.994228        40.0895         2.42931         
W1140   2099.61         2452.6          0.137552        0.856075        177.846         0.691651        
W1141   2099.55         1992.44         0.11297         1.05376         87.1089         1.87461         
W1142   2099.45         2088.9          0.128447        1.00505         55.9473         1.12784         
W1143   2099.29         2015.66         0.115622        1.04149         38.6348         2.11586         
W1144   2099.08         2023.33         0.11074         1.03744         66.7521         4.07994         
W1145   2098.82         2074.02         0.117073        1.01196         53.2117         0.759719        
W1146   2098.51         2078.59         0.117461        1.00958         106.081         0.525017        
W1147   2098.15         2101.67         0.118326        0.998324        40.2395         0.466963        
W1148   2097.73         2088.29         0.114142        1.00452         41.7697         1.03891         
W1149   2097.26         2092.87         0.143177        1.0021          43.4801         5.52903         
W1150   2096.74         2102.76         0.14791         0.99714         22.3642         2.53667         
W1151   2096.17         1880            0.125099        1.11498         5.86876         2.18333e-05     
W1152   2095.55         2267.79         0.14904         0.924049        6.1605          0.829218        
W1153           2094.87         2319.58         0.903127        73.8129         0.907166        
W1154   2094.15         2312.82         0.143963        0.905455        46.6542         2.11628         
W1155   2093.37         2304.28         0.136085        0.908473        17.6243         2.35239         
W1156   2092.55         2130.12         0.1192          0.98236         1.58653         2.04261e-06     
